2023-05-07T20:21:50.751Z | C6c6I | desmond | 0
2023-05-07T20:25:30.530Z | Fjfnu | user11 | 0.000021793437667926948
2023-05-07T20:25:30.565Z | Fjfnu | user6 | 0.00015664106335341814
2023-05-07T20:25:30.586Z | Fjfnu | user19 | 0.001332206014610205
2023-05-07T20:25:30.580Z | Fjfnu | user14 | 0.000128037418047335
2023-05-07T20:25:30.669Z | Fjfnu | user5 | 0.00013757123174474534
2023-05-07T20:25:30.693Z | Fjfnu | user9 | 0.000025879710297455955
2023-05-07T20:25:30.702Z | Fjfnu | user3 | 0.00004222581851497122
2023-05-07T20:25:30.707Z | Fjfnu | user7 | 0.000042224789680127374
2023-05-07T20:25:30.717Z | Fjfnu | user8 | 0.00018660989828290822
2023-05-07T20:25:30.852Z | Fjfnu | user4 | 0.0002806207398332046
2023-05-07T20:25:30.896Z | Fjfnu | user12 | 0.00003541472008863138
2023-05-07T20:25:30.977Z | Fjfnu | user17 | 0.00070556373234606
2023-05-07T20:25:31.100Z | Fjfnu | user10 | 0.00006265693800744483
2023-05-07T20:25:31.195Z | Fjfnu | user2 | 0.000029965977895441125
2023-05-07T20:25:31.236Z | Fjfnu | user0 | 0.00010760628203349629
2023-05-07T20:25:31.268Z | Fjfnu | user1 | 0.00038141578816167126
2023-05-07T20:25:31.327Z | Fjfnu | user18 | 0.00001634507502274339
2023-05-07T20:25:31.385Z | Fjfnu | mansi | 0.0002138487738593035
2023-05-07T20:25:31.486Z | Fjfnu | user13 | 0.0002029514781249682
2023-05-07T20:25:31.531Z | Fjfnu | user11 | 0.000021793437667926948
2023-05-07T20:25:31.568Z | Fjfnu | user6 | 0.00015664106335341814
2023-05-07T20:25:31.583Z | Fjfnu | user14 | 0.000128037418047335
2023-05-07T20:25:31.591Z | Fjfnu | user19 | 0.001332206014610205
2023-05-07T20:25:31.671Z | Fjfnu | user5 | 0.00013757123174474534
2023-05-07T20:25:31.694Z | Fjfnu | user9 | 0.000025879710297455955
2023-05-07T20:25:31.704Z | Fjfnu | user3 | 0.00004222581851497122
2023-05-07T20:25:31.709Z | Fjfnu | user7 | 0.000042224789680127374
2023-05-07T20:25:31.718Z | Fjfnu | user8 | 0.00018660989828290822
2023-05-07T20:25:31.853Z | Fjfnu | user4 | 0.0002806207398332046
2023-05-07T20:25:31.897Z | Fjfnu | user12 | 0.00003541472008863138
2023-05-07T20:25:31.978Z | Fjfnu | user17 | 0.00070556373234606
2023-05-07T20:25:32.102Z | Fjfnu | user10 | 0.00006265693800744483
2023-05-07T20:25:32.197Z | Fjfnu | user2 | 0.000029965977895441125
2023-05-07T20:25:32.236Z | Fjfnu | user0 | 0.00010760628203349629
2023-05-07T20:25:32.273Z | Fjfnu | user1 | 0.00038141578816167126
2023-05-07T20:25:32.329Z | Fjfnu | user18 | 0.00001634507502274339
2023-05-07T20:25:32.389Z | Fjfnu | mansi | 0.0002138487738593035
2023-05-07T20:25:32.487Z | Fjfnu | user13 | 0.0002029514781249682
2023-05-07T20:25:32.532Z | Fjfnu | user11 | 0.000021793437667926948
2023-05-07T20:25:32.569Z | Fjfnu | user6 | 0.00015664106335341814
2023-05-07T20:25:32.585Z | Fjfnu | user14 | 0.000128037418047335
2023-05-07T20:25:32.592Z | Fjfnu | user19 | 0.001332206014610205
2023-05-07T20:25:32.673Z | Fjfnu | user5 | 0.00013757123174474534
2023-05-07T20:25:32.695Z | Fjfnu | user9 | 0.000025879710297455955
2023-05-07T20:25:32.708Z | Fjfnu | user3 | 0.00004222581851497122
2023-05-07T20:25:32.711Z | Fjfnu | user7 | 0.000042224789680127374
2023-05-07T20:25:32.719Z | Fjfnu | user8 | 0.00018660989828290822
2023-05-07T20:25:32.857Z | Fjfnu | user4 | 0.0002806207398332046
2023-05-07T20:25:32.899Z | Fjfnu | user12 | 0.00003541472008863138
2023-05-07T20:25:32.981Z | Fjfnu | user17 | 0.00070556373234606
2023-05-07T20:25:33.106Z | Fjfnu | user10 | 0.00006265693800744483
2023-05-07T20:25:33.198Z | Fjfnu | user2 | 0.000029965977895441125
2023-05-07T20:25:33.241Z | Fjfnu | user0 | 0.00010760628203349629
2023-05-07T20:25:33.275Z | Fjfnu | user1 | 0.00038141578816167126
2023-05-07T20:25:33.331Z | Fjfnu | user18 | 0.00001634507502274339
2023-05-07T20:25:33.392Z | Fjfnu | mansi | 0.0002138487738593035
2023-05-07T20:25:33.490Z | Fjfnu | user13 | 0.0002029514781249682
2023-05-07T20:25:33.535Z | Fjfnu | user11 | 0.000021793437667926948
2023-05-07T20:25:33.571Z | Fjfnu | user6 | 0.00015664106335341814
2023-05-07T20:25:33.589Z | Fjfnu | user14 | 0.000128037418047335
2023-05-07T20:25:33.594Z | Fjfnu | user19 | 0.001332206014610205
2023-05-07T20:25:33.674Z | Fjfnu | user5 | 0.00013757123174474534
2023-05-07T20:25:33.696Z | Fjfnu | user9 | 0.000025879710297455955
2023-05-07T20:25:33.710Z | Fjfnu | user3 | 0.00004222581851497122
2023-05-07T20:25:33.713Z | Fjfnu | user7 | 0.000042224789680127374
2023-05-07T20:25:33.724Z | Fjfnu | user8 | 0.00018660989828290822
2023-05-07T20:25:33.858Z | Fjfnu | user4 | 0.0002806207398332046
2023-05-07T20:25:33.901Z | Fjfnu | user12 | 0.00003541472008863138
2023-05-07T20:25:33.982Z | Fjfnu | user17 | 0.00070556373234606
2023-05-07T20:25:34.108Z | Fjfnu | user10 | 0.00006265693800744483
2023-05-07T20:25:34.200Z | Fjfnu | user2 | 0.000029965977895441125
2023-05-07T20:25:34.243Z | Fjfnu | user0 | 0.00010760628203349629
2023-05-07T20:25:34.277Z | Fjfnu | user1 | 0.00038141578816167126
2023-05-07T20:25:34.347Z | Fjfnu | user18 | 0.00001634507502274339
2023-05-07T20:25:34.399Z | Fjfnu | mansi | 0.0002138487738593035
2023-05-07T20:25:34.594Z | Fjfnu | user13 | 0.0002029514781249682
2023-05-07T20:25:34.583Z | Fjfnu | user6 | 0.00015664106335341814
2023-05-07T20:25:34.593Z | Fjfnu | user14 | 0.000128037418047335
2023-05-07T20:25:34.589Z | Fjfnu | user11 | 0.000021793437667926948
2023-05-07T20:25:34.701Z | Fjfnu | user5 | 0.00013757123174474534
2023-05-07T20:25:34.700Z | Fjfnu | user9 | 0.000025879710297455955
2023-05-07T20:25:34.725Z | Fjfnu | user8 | 0.00018660989828290822
2023-05-07T20:25:34.607Z | Fjfnu | user19 | 0.001332206014610205
2023-05-07T20:25:34.720Z | Fjfnu | user3 | 0.00004222581851497122
2023-05-07T20:25:34.730Z | Fjfnu | user7 | 0.000042224789680127374
2023-05-07T20:25:34.872Z | Fjfnu | user4 | 0.0002806207398332046
2023-05-07T20:25:34.907Z | Fjfnu | user12 | 0.00003541472008863138
2023-05-07T20:25:34.998Z | Fjfnu | user17 | 0.00070556373234606
2023-05-07T20:25:35.252Z | Fjfnu | user0 | 0.00010760628203349629
2023-05-07T20:25:35.273Z | Fjfnu | user2 | 0.000029965977895441125
2023-05-07T20:25:35.283Z | Fjfnu | user10 | 0.00006265693800744483
2023-05-07T20:25:35.543Z | Fjfnu | user18 | 0.00001634507502274339
2023-05-07T20:25:35.596Z | Fjfnu | user13 | 0.0002029514781249682
2023-05-07T20:25:35.549Z | Fjfnu | user1 | 0.00038141578816167126
2023-05-07T20:25:35.599Z | Fjfnu | user14 | 0.000128037418047335
2023-05-07T20:25:35.627Z | Fjfnu | user6 | 0.00015664106335341814
2023-05-07T20:25:35.713Z | Fjfnu | user5 | 0.00013757123174474534
2023-05-07T20:25:35.713Z | Fjfnu | user9 | 0.000025879710297455955
2023-05-07T20:25:35.746Z | Fjfnu | user7 | 0.000042224789680127374
2023-05-07T20:25:35.793Z | Fjfnu | user3 | 0.00004222581851497122
2023-05-07T20:25:35.835Z | Fjfnu | user8 | 0.00018660989828290822
2023-05-07T20:25:35.874Z | Fjfnu | user4 | 0.0002806207398332046
2023-05-07T20:25:35.908Z | Fjfnu | user12 | 0.00003541472008863138
2023-05-07T20:25:35.999Z | Fjfnu | user17 | 0.00070556373234606
2023-05-07T20:25:36.256Z | Fjfnu | user0 | 0.00010760628203349629
2023-05-07T20:25:36.281Z | Fjfnu | user2 | 0.000029965977895441125
2023-05-07T20:25:36.293Z | Fjfnu | user10 | 0.00006265693800744483
2023-05-07T20:25:36.547Z | Fjfnu | user18 | 0.00001634507502274339
2023-05-07T20:25:36.600Z | Fjfnu | user13 | 0.0002029514781249682
2023-05-07T20:25:36.602Z | Fjfnu | user1 | 0.00038141578816167126
2023-05-07T20:25:36.604Z | Fjfnu | user14 | 0.000128037418047335
2023-05-07T20:25:36.633Z | Fjfnu | user6 | 0.00015664106335341814
2023-05-07T20:25:36.649Z | Fjfnu | user11 | 0.000021793437667926948
2023-05-07T20:25:36.715Z | Fjfnu | user5 | 0.00013757123174474534
2023-05-07T20:25:36.768Z | Fjfnu | user19 | 0.001332206014610205
2023-05-07T20:25:36.772Z | Fjfnu | user9 | 0.000025879710297455955
2023-05-07T20:25:36.786Z | Fjfnu | user7 | 0.000042224789680127374
2023-05-07T20:25:36.798Z | Fjfnu | user3 | 0.00004222581851497122
2023-05-07T20:25:36.850Z | Fjfnu | user8 | 0.00018660989828290822
2023-05-07T20:25:36.880Z | Fjfnu | user4 | 0.0002806207398332046
2023-05-07T20:25:36.920Z | Fjfnu | user12 | 0.00003541472008863138
2023-05-07T20:25:37.011Z | Fjfnu | user17 | 0.00070556373234606
2023-05-07T20:25:37.265Z | Fjfnu | user0 | 0.00010760628203349629
2023-05-07T20:25:37.298Z | Fjfnu | user10 | 0.00006265693800744483
2023-05-07T20:25:37.298Z | Fjfnu | user2 | 0.000029965977895441125
2023-05-07T20:25:37.549Z | Fjfnu | user18 | 0.00001634507502274339
2023-05-07T20:25:37.611Z | Fjfnu | user1 | 0.00038141578816167126
2023-05-07T20:25:37.611Z | Fjfnu | user14 | 0.000128037418047335
2023-05-07T20:25:37.659Z | Fjfnu | user11 | 0.000021793437667926948
2023-05-07T20:25:37.659Z | Fjfnu | user6 | 0.00015664106335341814
2023-05-07T20:25:37.722Z | Fjfnu | user5 | 0.00013757123174474534
2023-05-07T20:25:37.771Z | Fjfnu | user19 | 0.001332206014610205
2023-05-07T20:25:37.787Z | Fjfnu | user9 | 0.000025879710297455955
2023-05-07T20:25:37.806Z | Fjfnu | user3 | 0.00004222581851497122
2023-05-07T20:25:37.807Z | Fjfnu | user7 | 0.000042224789680127374
2023-05-07T20:25:37.861Z | Fjfnu | user8 | 0.00018660989828290822
2023-05-07T20:25:37.881Z | Fjfnu | user4 | 0.0002806207398332046
2023-05-07T20:25:45.447Z | Fjfnu | mansi | 0.0002138487738593035
2023-05-07T20:25:46.455Z | Fjfnu | mansi | 0.0002138487738593035
2023-05-07T20:25:47.460Z | Fjfnu | mansi | 0.0002138487738593035
2023-05-07T20:25:47.761Z | Fjfnu | user6 | 0.00015664106335341814
2023-05-07T20:25:47.765Z | Fjfnu | user11 | 0.000021793437667926948
2023-05-07T20:25:47.792Z | Fjfnu | user5 | 0.00013757123174474534
2023-05-07T20:25:47.860Z | Fjfnu | user19 | 0.001332206014610205
2023-05-07T20:25:47.878Z | Fjfnu | user7 | 0.000042224789680127374
2023-05-07T20:25:47.963Z | Fjfnu | user9 | 0.000025879710297455955
2023-05-07T20:25:48.011Z | Fjfnu | user4 | 0.0002806207398332046
2023-05-07T20:25:48.013Z | Fjfnu | user12 | 0.00003541472008863138
2023-05-07T20:25:48.035Z | Fjfnu | user8 | 0.00018660989828290822
2023-05-07T20:25:48.007Z | Fjfnu | user3 | 0.00004222581851497122
2023-05-07T20:25:48.106Z | Fjfnu | user17 | 0.00070556373234606
2023-05-07T20:25:48.462Z | Fjfnu | mansi | 0.00009306748652613014
2023-05-07T20:25:48.386Z | Fjfnu | user10 | 0.00006265693800744483
2023-05-07T20:25:48.366Z | Fjfnu | user0 | 0.00010760628203349629
2023-05-07T20:25:48.400Z | Fjfnu | user2 | 0.000029965977895441125
2023-05-07T20:25:48.767Z | Fjfnu | user6 | 0.00015664106335341814
2023-05-07T20:25:48.768Z | Fjfnu | user11 | 0.000919244859908071
2023-05-07T20:25:48.904Z | Fjfnu | user19 | 0.001332206014610205
2023-05-07T20:25:48.903Z | Fjfnu | user7 | 0.0008065872853721033
2023-05-07T20:25:48.667Z | Fjfnu | user18 | 0.00001634507502274339
2023-05-07T20:25:48.700Z | Fjfnu | user13 | 0.000762501302742456
2023-05-07T20:25:48.698Z | Fjfnu | user14 | 0.000128037418047335
2023-05-07T20:25:49.037Z | Fjfnu | user9 | 0.000025879710297455955
2023-05-07T20:25:49.056Z | Fjfnu | user12 | 0.00003541472008863138
2023-05-07T20:25:49.018Z | Fjfnu | user4 | 0.0009976146934713662
2023-05-07T20:25:49.120Z | Fjfnu | user17 | 0.0006498408226334321
2023-05-07T20:25:48.700Z | Fjfnu | user1 | 0.00038141578816167126
2023-05-07T20:25:49.398Z | Fjfnu | user8 | 0.00018660989828290822
2023-05-07T20:25:49.418Z | Fjfnu | user0 | 0.001949524721547457
2023-05-07T20:25:49.452Z | Fjfnu | user10 | 0.0015690821419219972
2023-05-07T20:25:49.465Z | Fjfnu | mansi | 0.00009306748652613014
2023-05-07T20:25:49.424Z | Fjfnu | user2 | 0.000029965977895441125
2023-05-07T20:25:49.710Z | Fjfnu | user1 | 0.00038141578816167126
2023-05-07T20:25:49.770Z | Fjfnu | user11 | 0.000919244859908071
2023-05-07T20:25:49.786Z | Fjfnu | user13 | 0.000762501302742456
2023-05-07T20:25:49.816Z | Fjfnu | user18 | 0.0026549338402243176
2023-05-07T20:25:49.910Z | Fjfnu | user19 | 0.0022777589044906447
2023-05-07T20:25:49.855Z | Fjfnu | user14 | 0.0028638671135616457
2023-05-07T20:25:49.903Z | Fjfnu | user5 | 0.003156139121887544
2023-05-07T20:25:49.962Z | Fjfnu | user7 | 0.0008065872853721033
2023-05-07T20:25:49.953Z | Fjfnu | user6 | 0.002560941105090119
2023-05-07T20:25:50.025Z | Fjfnu | user4 | 0.0009976146934713662
2023-05-07T20:25:50.045Z | Fjfnu | user9 | 0.002493380051470418
2023-05-07T20:25:50.059Z | Fjfnu | user12 | 0.001992011813831794
2023-05-07T20:25:50.127Z | Fjfnu | user17 | 0.0006498408226334321
2023-05-07T20:25:50.153Z | Fjfnu | user3 | 0.0030533507818451652
2023-05-07T20:25:50.402Z | Fjfnu | user8 | 0.002478792023705795
2023-05-07T20:25:50.427Z | Fjfnu | user2 | 0.0027364753073390964
2023-05-07T20:25:50.459Z | Fjfnu | user10 | 0.0015690821419219972
2023-05-07T20:25:50.462Z | Fjfnu | user0 | 0.001949524721547457
2023-05-07T20:25:50.466Z | Fjfnu | mansi | 0.00009306748652613014
2023-05-07T20:25:50.714Z | Fjfnu | user1 | 0.0035496420137862378
2023-05-07T20:25:50.790Z | Fjfnu | user13 | 0.000762501302742456
2023-05-07T20:25:50.782Z | Fjfnu | user11 | 0.000919244859908071
2023-05-07T20:25:50.846Z | Fjfnu | user18 | 0.0026549338402243176
2023-05-07T20:25:50.863Z | Fjfnu | user14 | 0.0028638671135616457
2023-05-07T20:25:50.913Z | Fjfnu | user19 | 0.0022777589044906447
2023-05-07T20:25:50.920Z | Fjfnu | user5 | 0.003156139121887544
2023-05-07T20:25:50.960Z | Fjfnu | user6 | 0.002560941105090119
2023-05-07T20:25:50.968Z | Fjfnu | user7 | 0.0008065872853721033
2023-05-07T20:25:51.033Z | Fjfnu | user4 | 0.0009976146934713662
2023-05-07T20:25:51.053Z | Fjfnu | user9 | 0.002493380051470418
2023-05-07T20:25:51.066Z | Fjfnu | user12 | 0.001992011813831794
2023-05-07T20:25:51.129Z | Fjfnu | user17 | 0.0006498408226334321
2023-05-07T20:25:51.158Z | Fjfnu | user3 | 0.0030533507818451652
2023-05-07T20:25:51.407Z | Fjfnu | user8 | 0.002478792023705795
2023-05-07T20:25:51.430Z | Fjfnu | user2 | 0.0027364753073390964
2023-05-07T20:25:51.461Z | Fjfnu | user10 | 0.0015690821419219972
2023-05-07T20:25:51.465Z | Fjfnu | user0 | 0.001949524721547457
2023-05-07T20:25:51.469Z | Fjfnu | mansi | 0.00009306748652613014
2023-05-07T20:25:51.729Z | Fjfnu | user1 | 0.0035496420137862378
2023-05-07T20:25:51.792Z | Fjfnu | user13 | 0.000762501302742456
2023-05-07T20:25:51.792Z | Fjfnu | user11 | 0.000919244859908071
2023-05-07T20:25:51.848Z | Fjfnu | user18 | 0.0026549338402243176
2023-05-07T20:25:51.865Z | Fjfnu | user14 | 0.0028638671135616457
2023-05-07T20:25:51.914Z | Fjfnu | user19 | 0.0022777589044906447
2023-05-07T20:25:51.929Z | Fjfnu | user5 | 0.003156139121887544
2023-05-07T20:25:51.966Z | Fjfnu | user6 | 0.002560941105090119
2023-05-07T20:25:51.970Z | Fjfnu | user7 | 0.0008065872853721033
2023-05-07T20:25:52.049Z | Fjfnu | user4 | 0.0009976146934713662
2023-05-07T20:25:52.062Z | Fjfnu | user9 | 0.002493380051470418
2023-05-07T20:25:52.075Z | Fjfnu | user12 | 0.001992011813831794
2023-05-07T20:25:52.130Z | Fjfnu | user17 | 0.0006498408226334321
2023-05-07T20:25:52.161Z | Fjfnu | user3 | 0.0030533507818451652
2023-05-07T20:25:52.409Z | Fjfnu | user8 | 0.002478792023705795
2023-05-07T20:25:52.434Z | Fjfnu | user2 | 0.0027364753073390964
2023-05-07T20:25:52.464Z | Fjfnu | user10 | 0.0015690821419219972
2023-05-07T20:25:52.468Z | Fjfnu | user0 | 0.001949524721547457
2023-05-07T20:25:52.472Z | Fjfnu | mansi | 0.00009306748652613014
2023-05-07T20:25:52.731Z | Fjfnu | user1 | 0.0035496420137862378
2023-05-07T20:25:52.795Z | Fjfnu | user13 | 0.000762501302742456
2023-05-07T20:25:52.799Z | Fjfnu | user11 | 0.000919244859908071
2023-05-07T20:25:52.850Z | Fjfnu | user18 | 0.0026549338402243176
2023-05-07T20:25:52.868Z | Fjfnu | user14 | 0.0028638671135616457
2023-05-07T20:25:52.917Z | Fjfnu | user19 | 0.0022777589044906447
2023-05-07T20:25:52.932Z | Fjfnu | user5 | 0.003156139121887544
2023-05-07T20:25:52.975Z | Fjfnu | user7 | 0.0008065872853721033
2023-05-07T20:25:52.967Z | Fjfnu | user6 | 0.002560941105090119
2023-05-07T20:25:53.054Z | Fjfnu | user4 | 0.0009976146934713662
2023-05-07T20:25:53.064Z | Fjfnu | user9 | 0.002493380051470418
2023-05-07T20:25:53.079Z | Fjfnu | user12 | 0.001992011813831794
2023-05-07T20:25:53.134Z | Fjfnu | user17 | 0.0006498408226334321
2023-05-07T20:25:53.165Z | Fjfnu | user3 | 0.0030533507818451652
2023-05-07T20:25:53.412Z | Fjfnu | user8 | 0.002478792023705795
2023-05-07T20:25:53.443Z | Fjfnu | user2 | 0.0027364753073390964
2023-05-07T20:25:53.468Z | Fjfnu | user10 | 0.0015690821419219972
2023-05-07T20:25:53.475Z | Fjfnu | user0 | 0.001949524721547457
2023-05-07T20:25:53.476Z | Fjfnu | mansi | 0.00009306748652613014
2023-05-07T20:25:53.733Z | Fjfnu | user1 | 0.0035496420137862378
2023-05-07T20:25:53.806Z | Fjfnu | user13 | 0.000762501302742456
2023-05-07T20:25:53.808Z | Fjfnu | user11 | 0.000919244859908071
2023-05-07T20:25:53.852Z | Fjfnu | user18 | 0.0026549338402243176
2023-05-07T20:25:53.872Z | Fjfnu | user14 | 0.0028638671135616457
2023-05-07T20:25:53.919Z | Fjfnu | user19 | 0.0022777589044906447
2023-05-07T20:25:53.935Z | Fjfnu | user5 | 0.003156139121887544
2023-05-07T20:25:53.969Z | Fjfnu | user6 | 0.002560941105090119
2023-05-07T20:25:53.978Z | Fjfnu | user7 | 0.0008065872853721033
2023-05-07T20:25:54.059Z | Fjfnu | user4 | 0.0009976146934713662
2023-05-07T20:25:54.067Z | Fjfnu | user9 | 0.002493380051470418
2023-05-07T20:25:54.081Z | Fjfnu | user12 | 0.001992011813831794
2023-05-07T20:25:54.135Z | Fjfnu | user17 | 0.0006498408226334321
2023-05-07T20:25:54.170Z | Fjfnu | user3 | 0.0030533507818451652
2023-05-07T20:25:54.414Z | Fjfnu | user8 | 0.002478792023705795
2023-05-07T20:25:54.446Z | Fjfnu | user2 | 0.0027364753073390964
2023-05-07T20:25:54.478Z | Fjfnu | mansi | 0.00009306748652613014
2023-05-07T20:25:54.473Z | Fjfnu | user10 | 0.0015690821419219972
2023-05-07T20:25:54.477Z | Fjfnu | user0 | 0.001949524721547457
2023-05-07T20:25:54.736Z | Fjfnu | user1 | 0.0035496420137862378
2023-05-07T20:25:54.812Z | Fjfnu | user11 | 0.000919244859908071
2023-05-07T20:25:54.808Z | Fjfnu | user13 | 0.000762501302742456
2023-05-07T20:25:54.854Z | Fjfnu | user18 | 0.0026549338402243176
2023-05-07T20:25:54.874Z | Fjfnu | user14 | 0.0028638671135616457
2023-05-07T20:25:54.923Z | Fjfnu | user19 | 0.0022777589044906447
2023-05-07T20:25:54.936Z | Fjfnu | user5 | 0.003156139121887544
2023-05-07T20:25:54.970Z | Fjfnu | user6 | 0.002560941105090119
2023-05-07T20:25:54.981Z | Fjfnu | user7 | 0.0008065872853721033
2023-05-07T20:25:55.062Z | Fjfnu | user4 | 0.0009976146934713662
2023-05-07T20:25:55.070Z | Fjfnu | user9 | 0.002493380051470418
2023-05-07T20:25:55.083Z | Fjfnu | user12 | 0.001992011813831794
2023-05-07T20:25:55.147Z | Fjfnu | user17 | 0.0006498408226334321
2023-05-07T20:25:55.174Z | Fjfnu | user3 | 0.0030533507818451652
2023-05-07T20:25:55.415Z | Fjfnu | user8 | 0.002478792023705795
2023-05-07T20:25:55.447Z | Fjfnu | user2 | 0.0027364753073390964
2023-05-07T20:25:55.475Z | Fjfnu | user10 | 0.0015690821419219972
2023-05-07T20:25:55.479Z | Fjfnu | user0 | 0.001949524721547457
2023-05-07T20:25:55.479Z | Fjfnu | mansi | 0.00009306748652613014
2023-05-07T20:25:55.737Z | Fjfnu | user1 | 0.0035496420137862378
2023-05-07T20:25:55.810Z | Fjfnu | user13 | 0.000762501302742456
2023-05-07T20:25:55.814Z | Fjfnu | user11 | 0.000919244859908071
2023-05-07T20:25:55.858Z | Fjfnu | user18 | 0.0026549338402243176
2023-05-07T20:25:55.877Z | Fjfnu | user14 | 0.0028638671135616457
2023-05-07T20:25:55.925Z | Fjfnu | user19 | 0.0022777589044906447
2023-05-07T20:25:55.937Z | Fjfnu | user5 | 0.003156139121887544
2023-05-07T20:25:55.973Z | Fjfnu | user6 | 0.002560941105090119
2023-05-07T20:25:55.982Z | Fjfnu | user7 | 0.0008065872853721033
2023-05-07T20:25:56.064Z | Fjfnu | user4 | 0.0009976146934713662
2023-05-07T20:25:56.073Z | Fjfnu | user9 | 0.002493380051470418
2023-05-07T20:25:56.083Z | Fjfnu | user12 | 0.001992011813831794
2023-05-07T20:25:56.148Z | Fjfnu | user17 | 0.0006498408226334321
2023-05-07T20:25:56.175Z | Fjfnu | user3 | 0.0030533507818451652
2023-05-07T20:25:56.418Z | Fjfnu | user8 | 0.002478792023705795
2023-05-07T20:25:56.449Z | Fjfnu | user2 | 0.0027364753073390964
2023-05-07T20:25:56.476Z | Fjfnu | user10 | 0.0015690821419219972
2023-05-07T20:25:56.481Z | Fjfnu | user0 | 0.001949524721547457
2023-05-07T20:25:56.481Z | Fjfnu | mansi | 0.00009306748652613014
2023-05-07T20:25:56.739Z | Fjfnu | user1 | 0.0035496420137862378
2023-05-07T20:25:56.812Z | Fjfnu | user13 | 0.000762501302742456
2023-05-07T20:25:56.816Z | Fjfnu | user11 | 0.000919244859908071
2023-05-07T20:25:56.859Z | Fjfnu | user18 | 0.0026549338402243176
2023-05-07T20:25:56.878Z | Fjfnu | user14 | 0.0028638671135616457
2023-05-07T20:25:56.927Z | Fjfnu | user19 | 0.0022777589044906447
2023-05-07T20:25:56.940Z | Fjfnu | user5 | 0.003156139121887544
2023-05-07T20:25:56.974Z | Fjfnu | user6 | 0.002560941105090119
2023-05-07T20:25:56.984Z | Fjfnu | user7 | 0.0008065872853721033
2023-05-07T20:25:57.065Z | Fjfnu | user4 | 0.0009976146934713662
2023-05-07T20:25:57.075Z | Fjfnu | user9 | 0.002493380051470418
2023-05-07T20:25:57.086Z | Fjfnu | user12 | 0.001992011813831794
2023-05-07T20:25:57.149Z | Fjfnu | user17 | 0.0006498408226334321
2023-05-07T20:25:57.177Z | Fjfnu | user3 | 0.0030533507818451652
2023-05-07T20:25:57.419Z | Fjfnu | user8 | 0.002478792023705795
2023-05-07T20:25:57.452Z | Fjfnu | user2 | 0.0027364753073390964
2023-05-07T20:25:57.477Z | Fjfnu | user10 | 0.0015690821419219972
2023-05-07T20:25:57.483Z | Fjfnu | user0 | 0.001949524721547457
2023-05-07T20:25:57.482Z | Fjfnu | mansi | 0.00009306748652613014
2023-05-07T20:25:57.741Z | Fjfnu | user1 | 0.0035496420137862378
2023-05-07T20:25:57.813Z | Fjfnu | user13 | 0.000762501302742456
2023-05-07T20:25:57.817Z | Fjfnu | user11 | 0.000919244859908071
2023-05-07T20:25:57.860Z | Fjfnu | user18 | 0.0026549338402243176
2023-05-07T20:25:57.880Z | Fjfnu | user14 | 0.0028638671135616457
2023-05-07T20:25:57.928Z | Fjfnu | user19 | 0.0022777589044906447
2023-05-07T20:25:57.944Z | Fjfnu | user5 | 0.003156139121887544
2023-05-07T20:25:57.976Z | Fjfnu | user6 | 0.002560941105090119
2023-05-07T20:25:57.984Z | Fjfnu | user7 | 0.0008065872853721033
